GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000212997	8	95548771	95570630	119	17	361194	1.1656	0.12188	AC023632.1
ENSG00000104413	8	95643302	95729694	306	32	361194	0.99493	0.15988	ESRP1
ENSG00000156162	8	95721931	95816064	373	39	361194	0.4473	0.32733	DPY19L4
ENSG00000164941	8	95815539	95903974	345	24	361194	-0.72351	0.76532	INTS8
ENSG00000175305	8	95881998	95918906	130	26	361194	0.08507	0.4661	CCNE2
ENSG00000156170	8	95897995	96138683	755	66	361194	0.61908	0.26793	NDUFAF6
ENSG00000164938	8	95928200	95971639	114	27	361194	-0.06687	0.52666	TP53INP1
ENSG00000175895	8	96136032	96178912	184	27	361194	0.4953	0.31019	PLEKHF2
ENSG00000156172	8	96247147	96291429	264	24	361194	0.057505	0.47707	C8orf37
ENSG00000156466	8	97144562	97183020	111	34	361194	1.2929	0.098016	GDF6
ENSG00000156467	8	97228148	97257862	85	21	361194	1.8848	0.029726	UQCRB
ENSG00000156469	8	97241626	97283838	128	30	361194	1.8221	0.03422	MTERFD1
ENSG00000156471	8	97263943	97359223	306	42	361193	1.4738	0.07027	PTDSS1
ENSG00000169439	8	97495579	97634000	467	80	361194	-0.35681	0.63938	SDC2
ENSG00000104324	8	97647455	98171882	1301	131	361194	0.049549	0.48024	CPQ
ENSG00000180543	8	98275717	98300176	188	26	361194	-0.094882	0.5378	TSPYL5
ENSG00000147649	8	98646407	98750998	395	36	361194	-0.69188	0.75549	MTDH
ENSG00000104341	8	98777285	98875241	572	30	361194	0.0098667	0.49606	LAPTM4B
ENSG00000132561	8	98871068	99058944	631	60	361194	-0.038198	0.51523	MATN2
ENSG00000156482	8	99027079	99068697	143	30	361194	0.4099	0.34094	RPL30
ENSG00000177459	8	99066539	99115838	127	34	361193	2.2037	0.013772	C8orf47
ENSG00000132541	8	99104572	99139469	155	26	361194	2.8386	0.0022654	HRSP12
ENSG00000104356	8	99119525	99182062	312	28	361194	2.3037	0.010619	POP1
ENSG00000104361	8	99192061	99316621	411	67	361194	2.631	0.0042562	NIPAL2
ENSG00000104375	8	99403631	99965055	1524	78	361194	1.7787	0.037642	STK3
ENSG00000156486	8	99429250	99455076	62	26	361194	-0.60224	0.72649	KCNS2
ENSG00000164920	8	99946631	99974332	66	32	361194	4.0077	3.0659e-05	OSR2
ENSG00000132549	8	100015494	100899808	2480	60	361194	4.7828	8.6416e-07	VPS13B
ENSG00000164919	8	100875428	100916290	146	22	361194	2.7177	0.0032865	COX6C
ENSG00000132554	8	100963164	101153496	509	75	361194	1.7747	0.037972	RGS22
ENSG00000156509	8	101135588	101168028	79	15	361194	-0.042424	0.51692	FBXO43
ENSG00000147669	8	101152812	101176230	64	13	361194	-0.22777	0.59009	POLR2K
ENSG00000104450	8	101160134	101281506	318	37	361194	-0.17538	0.56961	SPAG1
ENSG00000034677	8	101259288	101358446	301	26	361194	-0.036375	0.51451	RNF19A
ENSG00000186106	8	101511980	101582012	244	43	361194	-0.63108	0.73601	ANKRD46
ENSG00000174226	8	101575116	101685643	643	67	361194	-1.0276	0.84794	SNX31
ENSG00000070756	8	101688044	101745037	241	30	361194	1.2128	0.11261	PABPC1
ENSG00000164924	8	101918753	101975616	183	33	361194	1.335	0.090945	YWHAZ
ENSG00000120963	8	102180106	102228421	150	27	361194	0.23037	0.4089	ZNF706
ENSG00000083307	8	102494660	102691954	795	75	361194	0.78341	0.21669	GRHL2
ENSG00000104490	8	102688771	103147135	1977	123	361194	0.65244	0.25706	NCALD
ENSG00000048392	8	103206730	103261346	253	29	361194	0.28638	0.38729	RRM2B
ENSG00000104517	8	103255240	103435069	815	53	361194	0.08153	0.46751	UBR5
ENSG00000253633	8	103530968	103560896	210	39	361194	-0.063855	0.52546	KB-1980E6.3
ENSG00000155087	8	103553800	103583245	151	42	361193	-0.4667	0.67964	ODF1
ENSG00000155090	8	103651007	103678130	117	24	361194	1.324	0.092759	KLF10
ENSG00000155096	8	103828585	103916092	440	33	361194	-0.084953	0.53385	AZIN1
ENSG00000253320	8	103866528	104000104	597	57	361194	-0.20561	0.58145	KB-1507C5.2
ENSG00000155097	8	104023291	104095279	320	42	361194	0.63754	0.26189	ATP6V1C1
ENSG00000236939	8	104135191	104163703	136	30	361194	3.6001	0.00015903	C8orf56
ENSG00000164929	8	104142938	104252533	500	65	361194	2.7136	0.0033276	BAALC
ENSG00000164930	8	104300661	104355094	217	28	361194	0.98446	0.16244	FZD6
ENSG00000164932	8	104373743	104405225	129	23	361194	0.15275	0.4393	CTHRC1
ENSG00000164933	8	104400863	104437417	176	20	361194	-0.22166	0.58771	SLC25A32
ENSG00000164934	8	104416942	104465681	211	23	361194	-0.48181	0.68503	DCAF13
ENSG00000176406	8	104502976	105278322	3636	53	361194	1.4928	0.067746	RIMS2
ENSG00000147647	8	105332552	105489281	564	98	361194	2.5458	0.0054517	DPYS
ENSG00000164935	8	105341315	105378917	161	37	361194	1.5208	0.064153	DCSTAMP
ENSG00000147650	8	105491459	105611252	498	40	361194	-0.2644	0.60427	LRP12
ENSG00000253350	8	105592961	106441488	3101	195	361194	1.677	0.046773	RP11-127H5.1
ENSG00000169946	8	106320920	106826760	1679	152	361194	-0.13057	0.55194	ZFPM2
ENSG00000164830	8	107272473	107774922	1880	92	361194	-0.70849	0.76068	OXR1
ENSG00000174429	8	107761711	107792473	109	26	361194	1.1611	0.12281	ABRA
ENSG00000154188	8	108251721	108520283	991	82	361194	2.0724	0.019112	ANGPT1
ENSG00000147655	8	108901544	109105913	736	74	361194	3.9859	3.3614e-05	RSPO2
ENSG00000104408	8	109203445	109457562	1058	49	361194	2.0417	0.020592	EIF3E
ENSG00000104412	8	109445830	109509145	173	37	361194	-0.19495	0.57728	EMC2
ENSG00000164841	8	109609079	109809844	883	62	361194	0.84508	0.19903	TMEM74
ENSG00000174417	8	110088850	110141813	191	34	361194	1.6978	0.044775	TRHR
ENSG00000120526	8	110243148	110356614	371	31	361194	0.20757	0.41778	NUDCD1
ENSG00000120533	8	110336553	110368182	105	31	361194	1.5774	0.057355	ENY2
ENSG00000205038	8	110364706	110552559	787	41	361194	0.68473	0.24676	PKHD1L1
ENSG00000147654	8	110541940	110588225	148	34	361194	0.68182	0.24768	EBAG9
ENSG00000147642	8	110576207	110714020	545	39	361194	1.1613	0.12277	SYBU
ENSG00000248050	8	110646344	110670313	121	21	361194	0.46361	0.32146	RP11-422N16.3
ENSG00000164794	8	110965874	110998076	87	19	361194	0.31432	0.37664	KCNV1
ENSG00000164796	8	113225157	114459328	3768	106	361194	1.0986	0.13598	CSMD3
ENSG00000253207	8	114602539	114639187	134	20	361194	0.43555	0.33158	RP11-67H2.1
ENSG00000104447	8	116410724	116831899	995	101	361194	6.0137	9.068e-10	TRPS1
ENSG00000147677	8	117644369	117789164	337	43	361194	3.1734	0.00075338	EIF3H
ENSG00000147679	8	117768742	117871702	277	50	361194	-0.11561	0.54602	UTP23
ENSG00000164754	8	117848174	117897105	185	21	361194	-0.68975	0.75482	RAD21
ENSG00000205002	8	117940438	117966726	75	30	361194	-0.98141	0.83681	AARD
ENSG00000164756	8	117952512	118198953	818	55	361194	0.31283	0.3772	SLC30A8
ENSG00000164758	8	118522952	118562501	148	30	361194	0.44085	0.32966	MED30
ENSG00000182197	8	118796729	119134092	1169	102	361194	-0.31441	0.62339	EXT1
ENSG00000177570	8	119191698	119644234	1656	154	361194	1.2288	0.10957	SAMD12
ENSG00000225885	8	119284378	119422844	601	49	361194	1.0823	0.13955	AC023590.1
ENSG00000164761	8	119925796	119974439	189	32	361194	3.5236	0.00021287	TNFRSF11B
ENSG00000184374	8	119997691	120128821	650	37	361194	0.70765	0.23958	COLEC10
ENSG00000147676	8	120167273	120267913	356	50	361194	3.303	0.00047828	MAL2
ENSG00000136999	8	120418546	120446593	166	11	361194	1.4948	0.067484	NOV
ENSG00000136960	8	120559326	120695693	514	53	361194	1.5263	0.063474	ENPP2
ENSG00000064313	8	120733015	120855103	436	35	361194	1.3457	0.0892	TAF2
ENSG00000136982	8	120836216	120878250	237	27	361194	1.1374	0.12768	DSCC1
ENSG00000155792	8	120875957	121073152	874	52	361194	1.5678	0.058464	DEPTOR
ENSG00000187955	8	121062019	121394275	1231	98	361194	0.21799	0.41372	COL14A1
ENSG00000172172	8	121383000	121467642	162	53	361194	-0.60453	0.72725	MRPL13
ENSG00000172167	8	121447640	121564373	278	44	361194	-1.5797	0.94291	MTBP
ENSG00000172164	8	121537985	121835513	1058	85	361194	1.0573	0.14519	SNTB1
ENSG00000170961	8	122614356	122663630	211	32	361193	0.74665	0.22764	HAS2
ENSG00000178764	8	123783633	123996750	810	131	361193	-1.3072	0.90442	ZHX2
ENSG00000136986	8	124015404	124064663	155	33	361194	0.76855	0.22108	DERL1
ENSG00000156787	8	124044208	124174393	443	64	361194	0.91084	0.18119	TBC1D31
ENSG00000147689	8	124181200	124232314	226	27	361194	0.027737	0.48894	FAM83A
ENSG00000189376	8	124222196	124263638	76	21	361194	0.88893	0.18702	C8orf76
ENSG00000259305	8	124228431	124289627	112	35	361194	0.67782	0.24894	ZHX1-C8ORF76
ENSG00000165156	8	124250696	124297781	84	36	361194	0.8337	0.20222	ZHX1
ENSG00000156802	8	124322090	124438590	305	85	361194	0.24753	0.40225	ATAD2
ENSG00000156795	8	124418965	124489470	378	14	361194	1.259	0.10402	WDYHV1
ENSG00000156804	8	124500129	124563446	271	53	361194	-0.16253	0.56456	FBXO32
ENSG00000175946	8	124647767	124675190	127	31	361194	1.9395	0.026219	KLHL38
ENSG00000104537	8	124683034	124759647	308	52	361194	4.4285	4.7454e-06	ANXA13
ENSG00000176853	8	124770696	124837692	203	24	361194	1.4056	0.079928	FAM91A1
ENSG00000214814	8	124854227	125142302	790	84	361194	-1.2512	0.89456	FER1L6
ENSG00000164983	8	125314231	125394933	351	33	361194	-2.1367	0.98369	TMEM65
ENSG00000183665	8	125453048	125484391	135	24	361194	1.6002	0.054777	TRMT12
ENSG00000170881	8	125476979	125510155	120	25	361194	2.3551	0.0092587	RNF139
ENSG00000147687	8	125490726	125561699	278	36	361194	2.5644	0.0051682	TATDN1
ENSG00000147684	8	125541344	125590751	253	35	361194	3.2807	0.00051774	NDUFB9
ENSG00000170873	8	125553031	125750730	935	107	361194	2.7928	0.0026128	MTSS1
ENSG00000180938	8	125975540	126001631	99	9	361194	-0.32668	0.62805	ZNF572
ENSG00000104549	8	126000739	126044525	207	24	361194	0.45469	0.32467	SQLE
ENSG00000164961	8	126026502	126114082	461	22	361194	0.39207	0.3475	KIAA0196
ENSG00000156831	8	126093921	126389362	914	72	361194	0.44927	0.32662	NSMCE2
ENSG00000173334	8	126432563	126460647	103	31	361193	0.48381	0.31426	TRIB1
ENSG00000168672	8	127554687	127580638	63	17	361194	-0.03157	0.51259	FAM84B
ENSG00000212993	8	128416535	128442311	86	21	361194	0.3415	0.36636	POU5F1B
ENSG00000136997	8	128737680	128763674	104	34	361193	-0.42392	0.66419	MYC
ENSG00000256655	8	128949126	128970591	87	24	361194	-0.53746	0.70452	TMEM75
ENSG00000147697	8	130750442	130809134	278	36	361194	3.3513	0.0004021	GSDMC
ENSG00000153310	8	130841839	131039375	616	66	361194	0.80644	0.21	FAM49B
ENSG00000153317	8	131054353	131465906	1912	57	361194	2.1855	0.014427	ASAP1
ENSG00000155897	8	131782547	132064672	1248	97	361194	-0.67144	0.74903	ADCY8
ENSG00000132294	8	132906335	133035889	630	44	361194	-0.010129	0.50404	EFR3A
ENSG00000253117	8	133026467	133081627	302	44	361194	-0.12443	0.54951	OC90
ENSG00000258417	8	133026467	133107902	403	57	361194	-0.34473	0.63485	OC90
ENSG00000132297	8	133063733	133133406	380	52	361194	-0.48224	0.68518	HHLA1
ENSG00000184156	8	133123108	133503200	1566	145	361194	0.68706	0.24602	KCNQ3
ENSG00000129295	8	133574320	133697838	388	40	361194	-0.50016	0.69152	LRRC6
ENSG00000165071	8	133687253	133782958	432	26	361194	-0.73198	0.76791	TMEM71
ENSG00000129292	8	133777618	133871052	233	28	361194	-0.19719	0.57816	PHF20L1
ENSG00000042832	8	133869203	134157147	1007	99	361194	0.96387	0.16755	TG
ENSG00000155926	8	134038973	134125298	386	39	361194	1.4359	0.075519	SLA
ENSG00000104415	8	134193282	134252587	203	50	361194	0.26281	0.39635	WISP1
ENSG00000104419	8	134239414	134324265	354	63	361194	-0.57828	0.71846	NDRG1
ENSG00000008513	8	134457091	134594183	640	103	361194	-0.41469	0.66082	ST3GAL1
ENSG00000066827	8	135480031	135735292	1081	74	361194	2.1904	0.014247	ZFAT
ENSG00000131773	8	136459700	136678965	627	64	361194	1.0307	0.15134	KHDRBS3
ENSG00000147724	8	139132266	139519065	1458	175	361194	1.2888	0.098737	FAM135B
ENSG00000169436	8	139590478	139936249	1245	176	361194	-1.2041	0.88573	COL22A1
ENSG00000169427	8	140603081	140725299	431	86	361194	0.17623	0.43006	KCNK9
ENSG00000167632	8	140732586	141478678	3047	249	361194	-1.582	0.94317	TRAPPC9
ENSG00000250733	8	140933416	140956190	116	22	361194	-1.6959	0.95505	C8orf17
ENSG00000104472	8	141511397	141537236	74	36	361194	0.5477	0.29195	CHRAC1
ENSG00000123908	8	141531264	141655718	510	84	361194	0.6632	0.2536	AGO2
ENSG00000169398	8	141657999	142022315	865	55	361194	1.961	0.024938	PTK2
ENSG00000105339	8	142117377	142215907	342	61	361194	0.010603	0.49577	DENND3
ENSG00000022567	8	142207265	142328404	579	77	361194	1.1176	0.13188	SLC45A4
ENSG00000254019	8	142254664	142276916	99	23	361194	0.45169	0.32575	RP11-10J21.3
ENSG00000204882	8	142356600	142387367	124	34	361194	1.9	0.028717	GPR20
ENSG00000184489	8	142392093	142451620	323	45	361194	1.0186	0.15421	PTP4A3
ENSG00000226490	8	142514738	142538837	140	30	361194	0.41302	0.33979	AC138647.1
ENSG00000171045	8	143283441	143494601	1144	58	361194	-0.37657	0.64675	TSNARE1
ENSG00000181790	8	143520791	143636370	391	84	361193	0.93078	0.17598	BAI1
ENSG00000198576	8	143682405	143706833	88	23	361194	-1.0263	0.84762	ARC
ENSG00000167653	8	143741726	143774142	196	23	361194	-0.64972	0.74206	PSCA
ENSG00000160886	8	143771529	143796545	108	15	361194	-0.89461	0.8145	LY6K
ENSG00000130193	8	143798621	143828345	116	21	361194	-1.0879	0.86168	THEM6
ENSG00000126233	8	143812362	143833829	90	19	361194	-1.0446	0.8519	SLURP1
ENSG00000197353	8	143821568	143843952	88	19	361194	-0.63292	0.73661	LYPD2
ENSG00000180155	8	143835752	143869640	154	24	361194	0.13925	0.44463	LYNX1
ENSG00000167656	8	143856296	143878008	133	13	361194	0.62929	0.26458	LY6D
ENSG00000104499	8	143905663	144007922	493	31	361194	0.69523	0.24345	GML
ENSG00000160882	8	143943772	143971262	120	18	361194	0.40367	0.34323	CYP11B1
ENSG00000179142	8	143981975	144009259	152	18	361193	-0.57976	0.71896	CYP11B2
ENSG00000160932	8	144089399	144115249	72	15	361193	0.72795	0.23332	LY6E
ENSG00000177335	8	144110626	144151359	127	18	361194	-0.74859	0.77295	C8orf31
ENSG00000261667	8	144151874	144174418	58	11	361194	-0.90629	0.81761	RP11-520P18.5
ENSG00000176956	8	144229331	144252128	58	16	361193	0.72219	0.23509	LY6H
ENSG00000182851	8	144285068	144309044	123	19	361193	-0.43461	0.66808	GPIHBP1
ENSG00000181638	8	144318991	144354875	154	17	361194	1.1381	0.12754	ZFP41
ENSG00000264668	8	144319280	144368573	222	22	361194	0.95522	0.16973	ZFP41
ENSG00000250571	8	144339603	144369101	116	15	361194	0.43072	0.33334	GLI4
ENSG00000185730	8	144361846	144390231	147	11	361193	0.78685	0.21568	ZNF696
ENSG00000184428	8	144376554	144452149	350	38	361193	-0.12324	0.54904	TOP1MT
ENSG00000158106	8	144441057	144476390	148	36	361194	0.0038817	0.49845	RHPN1
ENSG00000182759	8	144491352	144522576	188	38	361194	-0.85039	0.80245	MAFA
ENSG00000014164	8	144509825	144633623	591	52	361194	0.45347	0.3251	ZC3H3
ENSG00000104518	8	144625377	144655232	170	28	361194	2.2211	0.013173	GSDMD
ENSG00000204839	8	144638357	144665141	138	33	361194	3.296	0.00049028	MROH6
ENSG00000147813	8	144646955	144670819	108	27	361194	3.1313	0.00087007	NAPRT1
ENSG00000104529	8	144651867	144691711	162	36	361194	3.2483	0.0005804	EEF1D
ENSG00000179886	8	144670074	144692485	86	28	361194	3.2725	0.00053297	TIGD5
ENSG00000104524	8	144676083	144701943	102	31	361194	3.2228	0.00063467	PYCRL
ENSG00000104522	8	144684788	144710218	96	26	361194	2.696	0.0035089	TSTA3
ENSG00000183309	8	144708183	144745900	136	37	361193	2.489	0.006405	ZNF623
ENSG00000181135	8	144756622	144806068	188	48	361194	1.9422	0.026054	ZNF707
ENSG00000255181	8	144778864	144800279	67	22	361194	0.26281	0.39635	CCDC166
ENSG00000181085	8	144788429	144814628	102	33	361194	-0.1346	0.55354	MAPK15
ENSG00000180921	8	144796103	144825971	133	34	361194	-0.63798	0.73826	FAM83H
ENSG00000180900	8	144863090	144907549	146	66	361194	0.25503	0.39935	SCRIB
ENSG00000179950	8	144888514	144922029	99	55	361194	-0.45491	0.67541	PUF60
ENSG00000185189	8	144905764	144934200	82	45	361194	0.54486	0.29292	NRBP2
ENSG00000227184	8	144929497	144962632	136	57	361193	0.29478	0.38408	EPPK1
ENSG00000178209	8	144979321	145060902	384	29	361194	0.44663	0.32757	PLEC
ENSG00000178685	8	145041321	145096940	160	22	361194	0.99148	0.16072	PARP10
ENSG00000178719	8	145054226	145077583	77	11	361194	0.84738	0.19839	GRINA
ENSG00000186583	8	145076582	145111933	103	34	361193	3.0425	0.0011731	SPATC1
ENSG00000178814	8	145096167	145128735	121	26	361194	2.8999	0.0018667	OPLAH
ENSG00000178896	8	145123529	145145550	72	11	361194	1.5892	0.056009	EXOSC4
ENSG00000197858	8	145127493	145151119	74	12	361194	1.743	0.04067	GPAA1
ENSG00000179091	8	145139930	145162428	59	15	361194	1.9332	0.026604	CYC1
ENSG00000179526	8	145143536	145173027	76	21	361194	2.2497	0.012233	SHARPIN
ENSG00000179632	8	145149402	145172514	53	22	361194	3.1069	0.00094529	MAF1
ENSG00000179698	8	145152629	145183218	106	17	361193	1.9203	0.027412	KIAA1875
ENSG00000235173	8	145182672	145205746	11	3	361194	-0.088049	0.53508	FAM203A
ENSG00000179832	8	145192919	145326843	158	41	361194	2.1725	0.014911	MROH1
ENSG00000204775	8	145307003	145341153	5	1	361193	0.86927	0.19235	KM-PA-2
ENSG00000187786	8	145311517	145333045	5	1	361193	0.86927	0.19235	SCXB
ENSG00000170727	8	145476055	145525082	99	12	361192	3.5284	0.00020901	BOP1
ENSG00000188686	8	145480549	145502470	17	5	361191	3.4063	0.00032923	SCXA
ENSG00000185122	8	145505280	145548385	132	17	361193	3.483	0.00024793	HSF1
ENSG00000185000	8	145529954	145560573	69	23	361194	3.3175	0.00045417	DGAT1
ENSG00000170616	8	145544228	145569943	48	17	361193	3.3585	0.00039189	SCRT1
ENSG00000214597	8	145565878	145588574	86	21	361193	3.1474	0.00082374	TMEM249
ENSG00000271698	8	145566888	145589269	81	19	361193	3.1353	0.00085826	GS1-393G12.13
ENSG00000185803	8	145567795	145594932	101	22	361193	3.0196	0.0012657	SLC52A2
ENSG00000182325	8	145569091	145593036	90	21	361193	3.046	0.0011597	FBXL6
ENSG00000173137	8	145586790	145628457	121	21	361194	3.2313	0.00061624	ADCK5
ENSG00000071894	8	145608444	145644753	108	24	361194	3.53	0.00020776	CPSF1
ENSG00000147804	8	145625126	145652279	73	31	361194	3.5734	0.00017622	SLC39A4
ENSG00000160948	8	145639000	145663931	73	37	361194	2.1324	0.016486	VPS28
ENSG00000160949	8	145644165	145679827	100	43	361193	2.0663	0.0194	TONSL
ENSG00000187954	8	145664965	145701060	120	49	361193	1.2065	0.11381	CYHR1
ENSG00000167702	8	145681426	145709585	94	28	361194	0.28657	0.38722	KIFC2
ENSG00000160973	8	145688795	145711718	68	24	361194	0.048065	0.48083	FOXH1
ENSG00000160972	8	145693352	145737504	151	31	361194	0.2882	0.3866	PPP1R16A
ENSG00000167701	8	145718356	145742557	99	25	361194	0.59913	0.27454	GPT
ENSG00000167700	8	145724457	145746596	91	23	361194	0.7024	0.24121	MFSD3
ENSG00000160957	8	145726667	145753229	108	25	361193	0.93419	0.1751	RECQL4
ENSG00000160959	8	145733376	145760557	124	27	361193	0.82657	0.20424	LRRC14
ENSG00000254402	8	145737761	145762416	109	22	361193	0.99716	0.15934	LRRC24
ENSG00000213563	8	145741117	145764516	97	20	361194	0.96396	0.16753	C8orf82
ENSG00000147799	8	145744563	145921194	545	52	361194	1.3453	0.089272	ARHGAP39
ENSG00000198169	8	145936298	145991802	130	41	361194	0.71935	0.23596	ZNF251
ENSG00000196378	8	145988499	146022730	108	20	361194	0.56004	0.28773	ZNF34
ENSG00000161016	8	146005150	146027972	86	17	361194	0.84904	0.19793	RPL8
ENSG00000197363	8	146014261	146046554	131	19	361194	0.77412	0.21943	ZNF517
ENSG00000147789	8	146042849	146082894	172	15	361194	0.38913	0.34859	ZNF7
ENSG00000170619	8	146056427	146089121	136	15	361193	0.20035	0.4206	COMMD5
ENSG00000196150	8	146066632	146137553	202	24	361193	0.26398	0.3959	ZNF250
ENSG00000170631	8	146145744	146186274	174	24	361194	1.0451	0.14799	ZNF16
ENSG00000182307	8	146267764	146291416	35	12	361194	0.86878	0.19248	C8orf33
ENSG00000170122	9	106237	128417	37	7	361181	-0.19828	0.57859	FOXD4
ENSG00000172785	9	111041	198979	186	17	361189	0.70912	0.23913	CBWD1
ENSG00000183784	9	203108	225893	156	20	361194	1.7925	0.036529	C9orf66
ENSG00000107099	9	204854	475259	1588	102	361194	2.0276	0.021302	DOCK8
ENSG00000107104	9	460291	756105	1773	71	361194	-0.5367	0.70426	KANK1
ENSG00000137090	9	831690	979090	903	88	361194	0.96675	0.16683	DMRT1
ENSG00000064218	9	966964	1001731	139	38	361193	1.5633	0.058995	DMRT3
ENSG00000173253	9	1040354	1067552	140	40	361193	-1.056	0.85452	DMRT2
ENSG00000080503	9	2005342	2203624	929	126	361194	0.014911	0.49405	SMARCA2
ENSG00000147852	9	2611834	2670053	295	62	361194	-0.16654	0.56613	VLDLR
ENSG00000168263	9	2707502	2740037	162	37	361194	1.2641	0.1031	KCNV2
ENSG00000080608	9	2710469	2854241	614	100	361194	0.70206	0.24132	KIAA0020
ENSG00000080298	9	3208297	3536004	1416	89	361194	-0.96975	0.83392	RFX3
ENSG00000203286	9	3442305	3479181	126	31	361194	-0.8494	0.80217	AL365202.1
ENSG00000107249	9	3814127	4358392	3108	286	361194	0.30406	0.38054	GLIS3
ENSG00000106688	9	4480444	4597469	544	78	361194	1.2404	0.10741	SLC1A1
ENSG00000106686	9	4543386	4676674	737	85	361194	1.6699	0.047466	SPATA6L
ENSG00000205808	9	4652298	4675256	175	24	361194	2.6173	0.0044313	PPAPDC2
ENSG00000106993	9	4669559	4718398	288	24	361194	2.9159	0.0017731	CDC37L1
ENSG00000147853	9	4701155	4752043	305	51	361193	1.028	0.15198	AK3
ENSG00000120158	9	4782869	4895917	495	62	361193	3.2578	0.00056133	RCL1
ENSG00000269305	9	4849120	4869260	85	19	361193	3.4251	0.00030732	AL158147.2
ENSG00000096968	9	4975033	5138183	743	39	361194	2.5138	0.0059726	JAK2
ENSG00000268155	9	5067163	5094580	129	18	361194	2.234	0.012741	AL161450.1
ENSG00000120210	9	5121979	5195668	321	15	361194	1.8863	0.029628	INSL6
ENSG00000120211	9	5221419	5245304	96	17	361194	1.3611	0.086745	INSL4
ENSG00000107014	9	5289868	5314969	105	23	361194	0.16773	0.4334	RLN2
ENSG00000107018	9	5324969	5349873	96	17	361194	0.9501	0.17103	RLN1
ENSG00000107020	9	5347973	5447878	447	51	361194	0.89155	0.18632	PLGRKT
ENSG00000120217	9	5440503	5480566	145	33	361194	0.09455	0.46234	CD274
ENSG00000197646	9	5500545	5581282	319	55	361193	-0.077865	0.53103	PDCD1LG2
ENSG00000107036	9	5619025	5786557	800	45	361194	0.13174	0.4476	KIAA1432
ENSG00000099219	9	5755076	5843117	359	33	361194	-0.58049	0.71921	ERMP1
ENSG00000183354	9	5871596	6017901	454	49	361194	1.6951	0.045032	KIAA2026
ENSG00000120215	9	5880802	5920606	116	32	361194	1.8749	0.0304	MLANA
ENSG00000137040	9	6001043	6025618	86	22	361194	2.4408	0.0073273	RANBP6
ENSG00000137033	9	6205805	6267983	222	39	361194	1.5956	0.055293	IL33
ENSG00000170777	9	6318349	6341900	60	29	361194	2.8982	0.0018763	TPD52L3
ENSG00000147854	9	6403151	6517054	387	54	361194	1.9283	0.026908	UHRF2
ENSG00000215066	9	6457618	6480375	83	17	361194	1.5052	0.066138	C9orf38
ENSG00000178445	9	6522464	6655650	819	93	361193	0.011652	0.49535	GLDC
ENSG00000107077	9	6710863	7185648	2784	151	361194	-0.016195	0.50646	KDM4C
ENSG00000137038	9	7786490	7898380	552	66	361194	0.61253	0.27009	TMEM261
ENSG00000153707	9	8304246	10622723	13488	571	361194	-0.62569	0.73424	PTPRD
ENSG00000107165	9	12675439	12720290	193	22	361194	2.1512	0.015732	TYRP1
ENSG00000153714	9	12765020	12832130	282	51	361194	1.2652	0.10289	LURAP1L
ENSG00000107186	9	13095703	13289589	580	84	361194	-0.13329	0.55302	MPDZ
ENSG00000147862	9	14071842	14408982	1179	177	361194	-1.623	0.94771	NFIB
ENSG00000175893	9	14601069	14703469	538	53	361194	1.7808	0.037472	ZDHHC21
ENSG00000147869	9	14709722	14732715	149	32	361194	1.085	0.13896	CER1
ENSG00000164946	9	14724664	14920993	1014	107	361194	-0.89299	0.81407	FREM1
ENSG00000155158	9	15153620	15317358	739	95	361194	-0.97436	0.83506	TTC39B
ENSG00000164975	9	15412702	15475951	215	45	361194	-0.14099	0.55606	SNAPC3
ENSG00000164985	9	15454064	15521017	262	35	361194	-1.5374	0.9379	PSIP1
ENSG00000164989	9	15542895	16071661	2228	40	361194	0.91282	0.18067	CCDC171
ENSG00000205549	9	16193933	16286311	506	70	361194	1.098	0.13611	C9orf92
ENSG00000173068	9	16399501	16880841	1797	140	361194	7.6062	1.411e-14	BNC2
ENSG00000044459	9	17124980	17513921	1902	46	361194	-0.29956	0.61775	CNTLN
ENSG00000107295	9	17569080	17807127	1399	84	361194	-1.0886	0.86183	SH3GL2
ENSG00000178031	9	18463892	18920948	2463	202	361194	3.7146	0.00010176	ADAMTSL1
ENSG00000155875	9	18917656	19043251	734	49	361194	2.777	0.0027435	FAM154A
ENSG00000155876	9	19039372	19061019	123	19	361194	2.0387	0.020739	RRAGA
ENSG00000147874	9	19043141	19113117	432	29	361194	2.3898	0.0084291	HAUS6
ENSG00000147872	9	19098373	19159288	300	51	361194	2.3839	0.0085657	PLIN2
ENSG00000137145	9	19220433	19384139	590	39	361194	0.4276	0.33447	DENND4C
ENSG00000137154	9	19365713	19390252	69	14	361194	0.18015	0.42852	RPS6
ENSG00000177076	9	19398925	19462018	258	38	361194	-0.40688	0.65795	ACER2
ENSG00000155886	9	19497450	19796926	1145	112	361194	-0.16293	0.56471	SLC24A2
ENSG00000171843	9	20331663	20632542	825	105	361194	-0.38305	0.64916	MLLT3
ENSG00000188352	9	20648308	21005954	1379	80	361194	-0.025456	0.51015	FOCAD
ENSG00000188921	9	20985306	21041635	202	38	361194	0.03142	0.48747	PTPLAD2
ENSG00000171855	9	21067104	21087943	94	24	361194	0.79778	0.2125	IFNB1
ENSG00000177047	9	21130631	21152144	86	24	361194	-1.0591	0.85522	IFNW1
ENSG00000137080	9	21155636	21176659	96	21	361194	-1.019	0.84591	IFNA21
