GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000212997	8	95548771	95570630	119	17	361194	2.817	0.0024241	AC023632.1
ENSG00000104413	8	95643302	95729694	306	32	361194	1.3308	0.09162	ESRP1
ENSG00000156162	8	95721931	95816064	373	39	361194	1.8991	0.028779	DPY19L4
ENSG00000164941	8	95815539	95903974	345	24	361194	2.8125	0.0024582	INTS8
ENSG00000175305	8	95881998	95918906	130	26	361194	3.5213	0.00021469	CCNE2
ENSG00000156170	8	95897995	96138683	755	66	361194	6.7116	9.6242e-12	NDUFAF6
ENSG00000164938	8	95928200	95971639	114	27	361194	5.1494	1.3066e-07	TP53INP1
ENSG00000175895	8	96136032	96178912	184	27	361194	2.9256	0.0017189	PLEKHF2
ENSG00000156172	8	96247147	96291429	264	24	361194	0.54032	0.29449	C8orf37
ENSG00000156466	8	97144562	97183020	111	34	361194	1.6145	0.053208	GDF6
ENSG00000156467	8	97228148	97257862	85	21	361194	-1.6942	0.95488	UQCRB
ENSG00000156469	8	97241626	97283838	128	30	361194	-1.6973	0.95518	MTERFD1
ENSG00000156471	8	97263943	97359223	306	42	361193	0.11212	0.45536	PTDSS1
ENSG00000169439	8	97495579	97634000	466	78	361194	-0.38229	0.64888	SDC2
ENSG00000104324	8	97647455	98171882	1301	131	361194	-1.4154	0.92153	CPQ
ENSG00000180543	8	98275717	98300176	188	26	361194	-0.14437	0.55739	TSPYL5
ENSG00000147649	8	98646407	98750998	395	36	361194	2.1239	0.01684	MTDH
ENSG00000104341	8	98777285	98875241	572	30	361194	1.3391	0.090263	LAPTM4B
ENSG00000132561	8	98871068	99058944	631	60	361194	-0.27766	0.60936	MATN2
ENSG00000156482	8	99027079	99068697	143	30	361194	-0.17088	0.56784	RPL30
ENSG00000177459	8	99066539	99115838	127	34	361193	0.59076	0.27734	C8orf47
ENSG00000132541	8	99104572	99139469	155	26	361194	1.3193	0.093536	HRSP12
ENSG00000104356	8	99119525	99182062	312	28	361194	0.91683	0.17962	POP1
ENSG00000104361	8	99192061	99316621	411	67	361194	0.49543	0.31015	NIPAL2
ENSG00000104375	8	99403631	99965055	1524	78	361194	2.9262	0.0017157	STK3
ENSG00000156486	8	99429250	99455076	62	26	361194	1.6096	0.053742	KCNS2
ENSG00000164920	8	99946631	99974332	66	32	361194	1.0388	0.14944	OSR2
ENSG00000132549	8	100015494	100899808	2480	60	361194	1.0075	0.15684	VPS13B
ENSG00000164919	8	100875428	100916290	146	22	361194	0.90998	0.18142	COX6C
ENSG00000132554	8	100963164	101153496	509	75	361194	-0.0089447	0.50357	RGS22
ENSG00000156509	8	101135588	101168028	79	15	361194	0.12643	0.44969	FBXO43
ENSG00000147669	8	101152812	101176230	64	13	361194	0.25694	0.39861	POLR2K
ENSG00000104450	8	101160134	101281506	318	37	361194	0.26138	0.3969	SPAG1
ENSG00000034677	8	101259288	101358446	301	26	361194	0.9415	0.17322	RNF19A
ENSG00000186106	8	101511980	101582012	244	43	361194	1.1691	0.12119	ANKRD46
ENSG00000174226	8	101575116	101685643	643	67	361194	1.5127	0.065183	SNX31
ENSG00000070756	8	101688044	101745037	241	30	361194	1.164	0.12222	PABPC1
ENSG00000164924	8	101918753	101975616	183	33	361194	0.14435	0.44261	YWHAZ
ENSG00000120963	8	102180106	102228421	150	27	361194	1.1494	0.12519	ZNF706
ENSG00000083307	8	102494660	102691954	795	75	361194	-0.22779	0.5901	GRHL2
ENSG00000104490	8	102688771	103147135	1977	123	361194	1.5528	0.06023	NCALD
ENSG00000048392	8	103206730	103261346	253	29	361194	2.3203	0.010161	RRM2B
ENSG00000104517	8	103255240	103435069	815	53	361194	2.7469	0.0030077	UBR5
ENSG00000253633	8	103530968	103560896	210	39	361194	4.3245	7.6445e-06	KB-1980E6.3
ENSG00000155087	8	103553800	103583245	151	42	361193	5.3802	3.72e-08	ODF1
ENSG00000155090	8	103651007	103678130	115	24	361194	0.37026	0.3556	KLF10
ENSG00000155096	8	103828585	103916092	440	33	361194	4.1868	1.4144e-05	AZIN1
ENSG00000253320	8	103866528	104000104	597	57	361194	3.6626	0.00012481	KB-1507C5.2
ENSG00000155097	8	104023291	104095279	320	42	361194	-1.4218	0.92246	ATP6V1C1
ENSG00000236939	8	104135191	104163703	136	30	361194	0.42417	0.33572	C8orf56
ENSG00000164929	8	104142938	104252533	500	65	361194	-0.48788	0.68718	BAALC
ENSG00000164930	8	104300661	104355094	217	28	361194	0.1363	0.44579	FZD6
ENSG00000164932	8	104373743	104405225	129	23	361194	-0.0075399	0.50301	CTHRC1
ENSG00000164933	8	104400863	104437417	176	20	361194	-1.0743	0.85866	SLC25A32
ENSG00000164934	8	104416942	104465681	211	23	361194	-1.4081	0.92045	DCAF13
ENSG00000176406	8	104502976	105278322	3636	53	361194	-0.28213	0.61108	RIMS2
ENSG00000147647	8	105332552	105489281	564	98	361194	0.25255	0.40031	DPYS
ENSG00000164935	8	105341315	105378917	161	37	361194	0.38387	0.35054	DCSTAMP
ENSG00000147650	8	105491459	105611252	498	40	361194	-0.63874	0.73851	LRP12
ENSG00000253350	8	105592961	106441488	3100	196	361194	7.0013	1.2679e-12	RP11-127H5.1
ENSG00000169946	8	106320920	106826760	1678	135	361194	10.759	2.6843e-27	ZFPM2
ENSG00000164830	8	107272473	107774922	1880	92	361194	2.5714	0.005065	OXR1
ENSG00000174429	8	107761711	107792473	109	26	361194	1.5844	0.05655	ABRA
ENSG00000154188	8	108251721	108520283	990	79	361194	2.8252	0.0023629	ANGPT1
ENSG00000147655	8	108901544	109105913	736	74	361194	1.0865	0.13862	RSPO2
ENSG00000104408	8	109203445	109457562	1058	49	361194	1.4334	0.075871	EIF3E
ENSG00000104412	8	109445830	109509145	173	37	361194	1.0447	0.14809	EMC2
ENSG00000164841	8	109609079	109809844	883	62	361194	2.206	0.013692	TMEM74
ENSG00000174417	8	110088850	110141813	191	34	361194	-0.16641	0.56608	TRHR
ENSG00000120526	8	110243148	110356614	371	31	361194	1.6476	0.049713	NUDCD1
ENSG00000120533	8	110336553	110368182	105	31	361194	-0.21603	0.58552	ENY2
ENSG00000205038	8	110364706	110552559	787	41	361194	0.68137	0.24782	PKHD1L1
ENSG00000147654	8	110541940	110588225	148	34	361194	1.9713	0.024347	EBAG9
ENSG00000147642	8	110576207	110714020	545	39	361194	0.57631	0.2822	SYBU
ENSG00000248050	8	110646344	110670313	121	21	361194	0.30111	0.38166	RP11-422N16.3
ENSG00000164794	8	110965874	110998076	87	19	361194	-1.6075	0.94603	KCNV1
ENSG00000164796	8	113225157	114459328	3768	106	361194	-1.0213	0.84645	CSMD3
ENSG00000253207	8	114602539	114639187	134	20	361194	-0.81365	0.79208	RP11-67H2.1
ENSG00000104447	8	116410724	116831899	995	99	361194	0.55997	0.28775	TRPS1
ENSG00000147677	8	117644369	117789164	337	43	361194	1.0316	0.15112	EIF3H
ENSG00000147679	8	117768742	117871702	277	50	361194	1.6199	0.052631	UTP23
ENSG00000164754	8	117848174	117897105	185	21	361194	1.3843	0.08313	RAD21
ENSG00000205002	8	117940438	117966726	75	30	361194	-0.29429	0.61573	AARD
ENSG00000164756	8	117952512	118198953	817	58	361194	-0.93816	0.82592	SLC30A8
ENSG00000164758	8	118522952	118562501	148	30	361194	0.50345	0.30732	MED30
ENSG00000182197	8	118796729	119134092	1169	102	361194	-0.22676	0.58969	EXT1
ENSG00000177570	8	119191698	119644234	1656	154	361194	0.96773	0.16659	SAMD12
ENSG00000225885	8	119284378	119422844	601	49	361194	0.64063	0.26088	AC023590.1
ENSG00000164761	8	119925796	119974439	189	32	361194	-0.027615	0.51102	TNFRSF11B
ENSG00000184374	8	119997691	120128821	650	37	361194	1.3203	0.093367	COLEC10
ENSG00000147676	8	120167273	120267913	356	50	361194	0.066906	0.47333	MAL2
ENSG00000136999	8	120418546	120446593	166	11	361194	0.79792	0.21246	NOV
ENSG00000136960	8	120559326	120695693	514	53	361194	-1.8995	0.97125	ENPP2
ENSG00000064313	8	120733015	120855103	436	35	361194	-2.332	0.99015	TAF2
ENSG00000136982	8	120836216	120878250	237	27	361194	-0.63272	0.73654	DSCC1
ENSG00000155792	8	120875957	121073152	874	52	361194	0.54118	0.29419	DEPTOR
ENSG00000187955	8	121062019	121394275	1231	98	361194	0.34329	0.36569	COL14A1
ENSG00000172172	8	121383000	121467642	162	53	361194	1.2843	0.099522	MRPL13
ENSG00000172167	8	121447640	121564373	278	44	361194	1.3626	0.086503	MTBP
ENSG00000172164	8	121537985	121835513	1058	85	361194	-0.34203	0.63383	SNTB1
ENSG00000170961	8	122614356	122663630	211	32	361193	0.33864	0.36744	HAS2
ENSG00000178764	8	123783633	123996750	810	131	361193	0.78004	0.21768	ZHX2
ENSG00000136986	8	124015404	124064663	155	33	361194	0.48847	0.31261	DERL1
ENSG00000156787	8	124044208	124174393	443	64	361194	-0.76855	0.77892	TBC1D31
ENSG00000147689	8	124181200	124232314	226	27	361194	-1.0946	0.86316	FAM83A
ENSG00000189376	8	124222196	124263638	76	21	361194	-0.61457	0.73058	C8orf76
ENSG00000259305	8	124228431	124289627	112	35	361194	-0.57604	0.71771	ZHX1-C8ORF76
ENSG00000165156	8	124250696	124297781	84	36	361194	-1.1558	0.87612	ZHX1
ENSG00000156802	8	124322090	124438590	305	85	361194	-0.24779	0.59785	ATAD2
ENSG00000156795	8	124418965	124489470	378	14	361194	-0.21714	0.58595	WDYHV1
ENSG00000156804	8	124500129	124563446	271	53	361194	-0.01193	0.50476	FBXO32
ENSG00000175946	8	124647767	124675190	127	31	361194	-0.019187	0.50765	KLHL38
ENSG00000104537	8	124683034	124759647	308	52	361194	-0.80964	0.79093	ANXA13
ENSG00000176853	8	124770696	124837692	203	24	361194	4.5041	3.3328e-06	FAM91A1
ENSG00000214814	8	124854227	125142302	790	84	361194	-1.0542	0.85411	FER1L6
ENSG00000164983	8	125314231	125394933	351	33	361194	2.2951	0.010863	TMEM65
ENSG00000183665	8	125453048	125484391	135	24	361194	-2.009	0.97773	TRMT12
ENSG00000170881	8	125476979	125510155	120	25	361194	-1.1722	0.87945	RNF139
ENSG00000147687	8	125490726	125561699	278	36	361194	-0.74332	0.77136	TATDN1
ENSG00000147684	8	125541344	125590751	253	35	361194	-0.25698	0.6014	NDUFB9
ENSG00000170873	8	125553031	125750730	935	107	361194	1.6133	0.053337	MTSS1
ENSG00000180938	8	125975540	126001631	99	9	361194	1.2988	0.096998	ZNF572
ENSG00000104549	8	126000739	126044525	207	24	361194	1.9002	0.028706	SQLE
ENSG00000164961	8	126026502	126114082	461	22	361194	0.99053	0.16096	KIAA0196
ENSG00000156831	8	126093921	126389362	914	72	361194	3.1522	0.0008101	NSMCE2
ENSG00000173334	8	126432563	126460647	103	31	361193	4.1922	1.381e-05	TRIB1
ENSG00000168672	8	127554687	127580638	63	17	361194	1.4023	0.080417	FAM84B
ENSG00000212993	8	128416535	128442311	86	21	361194	1.5643	0.058873	POU5F1B
ENSG00000136997	8	128737680	128763674	104	34	361193	0.62842	0.26486	MYC
ENSG00000256655	8	128949126	128970591	87	24	361194	-0.9398	0.82634	TMEM75
ENSG00000147697	8	130750442	130809134	278	36	361194	0.48796	0.31279	GSDMC
ENSG00000153310	8	130841839	131039375	616	66	361194	2.3891	0.0084451	FAM49B
ENSG00000153317	8	131054353	131465906	1912	57	361194	5.6148	9.8381e-09	ASAP1
ENSG00000155897	8	131782547	132064672	1248	97	361194	0.70962	0.23897	ADCY8
ENSG00000132294	8	132906335	133035889	630	44	361194	1.0957	0.1366	EFR3A
ENSG00000253117	8	133026467	133081627	302	44	361194	1.245	0.10656	OC90
ENSG00000258417	8	133026467	133107902	403	57	361194	1.0737	0.14149	OC90
ENSG00000132297	8	133063733	133133406	380	52	361194	-0.3414	0.6336	HHLA1
ENSG00000184156	8	133123108	133503200	1566	145	361194	-0.8277	0.79608	KCNQ3
ENSG00000129295	8	133574320	133697838	388	40	361194	0.97544	0.16467	LRRC6
ENSG00000165071	8	133687253	133782958	432	26	361194	3.2148	0.00065274	TMEM71
ENSG00000129292	8	133777618	133871052	232	28	361194	3.9667	3.6439e-05	PHF20L1
ENSG00000042832	8	133869203	134157147	1007	99	361194	3.8237	6.5745e-05	TG
ENSG00000155926	8	134038973	134125298	386	39	361194	2.8858	0.0019521	SLA
ENSG00000104415	8	134193282	134252587	203	50	361194	-0.18851	0.57476	WISP1
ENSG00000104419	8	134239414	134324265	354	63	361194	0.73649	0.23072	NDRG1
ENSG00000008513	8	134457091	134594183	640	103	361194	0.6695	0.25159	ST3GAL1
ENSG00000066827	8	135480031	135735292	1076	78	361194	1.588	0.056147	ZFAT
ENSG00000131773	8	136459700	136678965	627	64	361194	1.8971	0.028907	KHDRBS3
ENSG00000147724	8	139132266	139519065	1458	175	361194	1.3518	0.088219	FAM135B
ENSG00000169436	8	139590478	139936249	1245	176	361194	-0.29827	0.61725	COL22A1
ENSG00000169427	8	140603081	140725299	431	86	361194	0.44252	0.32906	KCNK9
ENSG00000167632	8	140732586	141478678	3046	251	361194	-0.17586	0.5698	TRAPPC9
ENSG00000250733	8	140933416	140956190	116	22	361194	0.64348	0.25996	C8orf17
ENSG00000104472	8	141511397	141537236	74	36	361194	1.2634	0.10322	CHRAC1
ENSG00000123908	8	141531264	141655718	509	87	361194	5.5277	1.6224e-08	AGO2
ENSG00000169398	8	141657999	142022315	865	55	361194	4.4202	4.9295e-06	PTK2
ENSG00000105339	8	142117377	142215907	342	61	361194	2.5014	0.0061851	DENND3
ENSG00000022567	8	142207265	142328404	579	77	361194	1.1855	0.1179	SLC45A4
ENSG00000254019	8	142254664	142276916	99	23	361194	0.56768	0.28513	RP11-10J21.3
ENSG00000204882	8	142356600	142387367	124	34	361194	0.92121	0.17847	GPR20
ENSG00000184489	8	142392093	142451620	321	48	361194	2.3033	0.010631	PTP4A3
ENSG00000226490	8	142514738	142538837	139	30	361194	0.86139	0.19451	AC138647.1
ENSG00000171045	8	143283441	143494601	1144	58	361194	2.0439	0.020481	TSNARE1
ENSG00000181790	8	143520791	143636370	391	84	361193	0.92368	0.17783	BAI1
ENSG00000198576	8	143682405	143706833	88	23	361194	2.0477	0.020297	ARC
ENSG00000167653	8	143741726	143774142	196	23	361194	0.20117	0.42028	PSCA
ENSG00000160886	8	143771529	143796545	108	15	361194	-0.37051	0.6445	LY6K
ENSG00000130193	8	143798621	143828345	116	21	361194	-0.2759	0.60869	THEM6
ENSG00000126233	8	143812362	143833829	90	19	361194	-0.50409	0.6929	SLURP1
ENSG00000197353	8	143821568	143843952	88	19	361194	0.26221	0.39658	LYPD2
ENSG00000180155	8	143835752	143869640	154	24	361194	1.1213	0.13109	LYNX1
ENSG00000167656	8	143856296	143878008	133	13	361194	1.7017	0.044408	LY6D
ENSG00000104499	8	143905663	144007922	493	31	361194	1.1704	0.12092	GML
ENSG00000160882	8	143943772	143971262	120	18	361194	0.97221	0.16547	CYP11B1
ENSG00000179142	8	143981975	144009259	152	18	361193	1.4947	0.067496	CYP11B2
ENSG00000160932	8	144089399	144115249	72	15	361193	-0.037123	0.51481	LY6E
ENSG00000177335	8	144110626	144151359	127	18	361194	1.2163	0.11194	C8orf31
ENSG00000261667	8	144151874	144174418	58	11	361194	1.326	0.092424	RP11-520P18.5
ENSG00000176956	8	144229331	144252128	58	16	361193	0.21827	0.41361	LY6H
ENSG00000182851	8	144285068	144309044	123	19	361193	2.8587	0.0021271	GPIHBP1
ENSG00000181638	8	144318991	144354875	154	17	361194	-1.1751	0.88003	ZFP41
ENSG00000264668	8	144319280	144368573	222	22	361194	-0.82753	0.79603	ZFP41
ENSG00000250571	8	144339603	144369101	116	15	361194	-0.51384	0.69632	GLI4
ENSG00000185730	8	144361846	144390231	147	11	361193	-0.020201	0.50806	ZNF696
ENSG00000184428	8	144376554	144452149	350	38	361193	1.1564	0.12376	TOP1MT
ENSG00000158106	8	144441057	144476390	148	36	361194	1.1837	0.11826	RHPN1
ENSG00000182759	8	144491352	144522576	188	38	361194	-0.58649	0.72123	MAFA
ENSG00000014164	8	144509825	144633623	591	52	361194	0.32301	0.37334	ZC3H3
ENSG00000104518	8	144625377	144655232	170	28	361194	0.43959	0.33012	GSDMD
ENSG00000204839	8	144638357	144665141	138	33	361194	1.0522	0.14635	MROH6
ENSG00000147813	8	144646955	144670819	108	27	361194	1.1929	0.11646	NAPRT1
ENSG00000104529	8	144651867	144691711	162	36	361194	1.0801	0.14005	EEF1D
ENSG00000179886	8	144670074	144692485	86	28	361194	0.47359	0.3179	TIGD5
ENSG00000104524	8	144676083	144701943	102	31	361194	0.81809	0.20665	PYCRL
ENSG00000104522	8	144684788	144710218	96	26	361194	0.65772	0.25536	TSTA3
ENSG00000183309	8	144708183	144745900	135	37	361194	0.92843	0.17659	ZNF623
ENSG00000181135	8	144756622	144806068	188	48	361194	3.153	0.00080814	ZNF707
ENSG00000255181	8	144778864	144800279	67	22	361194	2.9355	0.0016649	CCDC166
ENSG00000181085	8	144788429	144814628	102	33	361194	3.106	0.00094827	MAPK15
ENSG00000180921	8	144796103	144825971	133	34	361194	2.6926	0.0035447	FAM83H
ENSG00000180900	8	144863090	144907549	146	66	361194	3.7007	0.0001075	SCRIB
ENSG00000179950	8	144888514	144922029	99	55	361194	3.6863	0.00011377	PUF60
ENSG00000185189	8	144905764	144934200	82	45	361194	3.7247	9.7776e-05	NRBP2
ENSG00000227184	8	144929497	144962632	136	57	361193	5.4428	2.6226e-08	EPPK1
ENSG00000178209	8	144979321	145060902	384	29	361194	7.2869	1.5856e-13	PLEC
ENSG00000178685	8	145041321	145096940	160	22	361194	7.8327	2.387e-15	PARP10
ENSG00000178719	8	145054226	145077583	77	11	361194	6.7738	6.2736e-12	GRINA
ENSG00000186583	8	145076582	145111933	103	34	361193	6.1094	5e-10	SPATC1
ENSG00000178814	8	145096167	145128735	121	26	361194	6.1094	5e-10	OPLAH
ENSG00000178896	8	145123529	145145550	72	11	361194	7.8064	2.9421e-15	EXOSC4
ENSG00000197858	8	145127493	145151119	74	12	361194	7.2112	2.7739e-13	GPAA1
ENSG00000179091	8	145139930	145162428	59	15	361194	7.6675	8.7708e-15	CYC1
ENSG00000179526	8	145143536	145173027	76	21	361194	7.5209	2.72e-14	SHARPIN
ENSG00000179632	8	145149402	145172514	53	22	361194	6.1094	5e-10	MAF1
ENSG00000179698	8	145152629	145183218	106	17	361193	6.1094	5e-10	KIAA1875
ENSG00000235173	8	145182672	145205746	11	3	361194	8.0577	3.8858e-16	FAM203A
ENSG00000179832	8	145192919	145326843	158	41	361194	5.9978	1e-09	MROH1
ENSG00000204775	8	145307003	145341153	5	1	361193	4.1862	1.4183e-05	KM-PA-2
ENSG00000187786	8	145311517	145333045	5	1	361193	4.1862	1.4183e-05	SCXB
ENSG00000170727	8	145476055	145525082	99	12	361192	4.4168	5.0081e-06	BOP1
ENSG00000188686	8	145480549	145502470	17	5	361191	5.2072	9.5862e-08	SCXA
ENSG00000185122	8	145505280	145548385	132	17	361193	3.9233	4.3668e-05	HSF1
ENSG00000185000	8	145529954	145560573	69	23	361194	4.1489	1.6706e-05	DGAT1
ENSG00000170616	8	145544228	145569943	48	17	361193	4.3256	7.6068e-06	SCRT1
ENSG00000214597	8	145565878	145588574	86	21	361193	3.1669	0.00077044	TMEM249
ENSG00000271698	8	145566888	145589269	81	19	361193	2.7849	0.0026773	GS1-393G12.13
ENSG00000185803	8	145567795	145594932	101	22	361193	2.6457	0.0040762	SLC52A2
ENSG00000182325	8	145569091	145593036	90	21	361193	2.3086	0.010483	FBXL6
ENSG00000173137	8	145586790	145628457	121	21	361194	1.7521	0.039877	ADCK5
ENSG00000071894	8	145608444	145644753	108	24	361194	1.9944	0.023052	CPSF1
ENSG00000147804	8	145625126	145652279	73	31	361194	1.8579	0.031588	SLC39A4
ENSG00000160948	8	145639000	145663931	73	37	361194	2.5121	0.0060014	VPS28
ENSG00000160949	8	145644165	145679827	100	43	361193	2.2192	0.013235	TONSL
ENSG00000187954	8	145664965	145701060	120	49	361193	2.7533	0.0029498	CYHR1
ENSG00000167702	8	145681426	145709585	94	28	361194	2.283	0.011215	KIFC2
ENSG00000160973	8	145688795	145711718	68	24	361194	1.9318	0.026692	FOXH1
ENSG00000160972	8	145693352	145737504	151	31	361194	2.05	0.020184	PPP1R16A
ENSG00000167701	8	145718356	145742557	99	25	361194	2.2425	0.012465	GPT
ENSG00000167700	8	145724457	145746596	91	23	361194	2.4204	0.0077512	MFSD3
ENSG00000160957	8	145726667	145753229	108	25	361193	2.3766	0.0087366	RECQL4
ENSG00000160959	8	145733376	145760557	124	27	361193	2.1469	0.015902	LRRC14
ENSG00000254402	8	145737761	145762416	109	22	361193	1.7421	0.040743	LRRC24
ENSG00000213563	8	145741117	145764516	97	20	361194	1.6543	0.04903	C8orf82
ENSG00000147799	8	145744563	145921194	545	52	361194	2.1236	0.01685	ARHGAP39
ENSG00000198169	8	145936298	145991802	130	41	361194	1.7687	0.038474	ZNF251
ENSG00000196378	8	145988499	146022730	108	20	361194	1.0337	0.15064	ZNF34
ENSG00000161016	8	146005150	146027972	86	17	361194	1.0642	0.14363	RPL8
ENSG00000197363	8	146014261	146046554	131	19	361194	1.4093	0.079367	ZNF517
ENSG00000147789	8	146042849	146082894	172	15	361194	1.1496	0.12516	ZNF7
ENSG00000170619	8	146056427	146089121	136	15	361193	1.4758	0.069998	COMMD5
ENSG00000196150	8	146066632	146137553	202	24	361193	1.7077	0.043844	ZNF250
ENSG00000170631	8	146145744	146186274	174	24	361194	1.2099	0.11315	ZNF16
ENSG00000182307	8	146267764	146291416	35	12	361194	2.3764	0.0087422	C8orf33
ENSG00000170122	9	106237	128417	37	7	361181	6.7676	6.5473e-12	FOXD4
ENSG00000172785	9	111041	198979	186	17	361189	6.5719	2.4834e-11	CBWD1
ENSG00000183784	9	203108	225893	156	20	361194	6.9748	1.5318e-12	C9orf66
ENSG00000107099	9	204854	475259	1588	102	361194	9.7607	8.3008e-23	DOCK8
ENSG00000107104	9	460291	756105	1773	71	361194	3.4126	0.00032177	KANK1
ENSG00000137090	9	831690	979090	903	88	361194	-1.1654	0.87806	DMRT1
ENSG00000064218	9	966964	1001731	138	38	361193	0.80493	0.21043	DMRT3
ENSG00000173253	9	1040354	1067552	140	40	361193	0.26607	0.39509	DMRT2
ENSG00000080503	9	2005342	2203624	929	126	361194	-0.42946	0.66621	SMARCA2
ENSG00000147852	9	2611834	2670053	295	62	361194	1.1317	0.12888	VLDLR
ENSG00000168263	9	2707502	2740037	162	37	361194	0.38385	0.35054	KCNV2
ENSG00000080608	9	2710469	2854241	613	101	361194	0.81712	0.20693	KIAA0020
ENSG00000080298	9	3208297	3536004	1416	89	361194	1.0161	0.15479	RFX3
ENSG00000203286	9	3442305	3479181	126	31	361194	1.2491	0.10581	AL365202.1
ENSG00000107249	9	3814127	4358392	3109	292	361194	1.3974	0.081153	GLIS3
ENSG00000106688	9	4480444	4597469	544	78	361194	-0.29403	0.61563	SLC1A1
ENSG00000106686	9	4543386	4676674	737	85	361194	1.1263	0.13002	SPATA6L
ENSG00000205808	9	4652298	4675256	175	24	361194	0.77275	0.21983	PPAPDC2
ENSG00000106993	9	4669559	4718398	288	24	361194	1.6222	0.052379	CDC37L1
ENSG00000147853	9	4701155	4752043	305	51	361193	2.8059	0.0025089	AK3
ENSG00000120158	9	4782869	4895917	495	62	361193	1.7105	0.04359	RCL1
ENSG00000269305	9	4849120	4869260	85	19	361193	0.69241	0.24434	AL158147.2
ENSG00000096968	9	4975033	5138183	743	39	361194	3.8995	4.8199e-05	JAK2
ENSG00000268155	9	5067163	5094580	129	18	361194	3.8463	5.9963e-05	AL161450.1
ENSG00000120210	9	5121979	5195668	321	15	361194	3.5017	0.00023115	INSL6
ENSG00000120211	9	5221419	5245304	96	17	361194	3.5483	0.00019389	INSL4
ENSG00000107014	9	5289868	5314969	105	23	361194	-0.27629	0.60884	RLN2
ENSG00000107018	9	5324969	5349873	96	17	361194	0.63417	0.26298	RLN1
ENSG00000107020	9	5347973	5447878	447	51	361194	0.57542	0.2825	PLGRKT
ENSG00000120217	9	5440503	5480566	146	33	361194	1.3271	0.09224	CD274
ENSG00000197646	9	5500545	5581282	319	55	361193	0.13616	0.44585	PDCD1LG2
ENSG00000107036	9	5619025	5786557	800	45	361194	-1.034	0.84943	KIAA1432
ENSG00000099219	9	5755076	5843117	359	33	361194	-0.64674	0.7411	ERMP1
ENSG00000183354	9	5871596	6017901	454	49	361194	0.35874	0.35989	KIAA2026
ENSG00000120215	9	5880802	5920606	116	32	361194	0.054272	0.47836	MLANA
ENSG00000137040	9	6001043	6025618	86	22	361194	-0.68141	0.75219	RANBP6
ENSG00000137033	9	6205805	6267983	222	39	361194	-0.25004	0.59872	IL33
ENSG00000170777	9	6318349	6341900	60	29	361194	-0.77647	0.78126	TPD52L3
ENSG00000147854	9	6403151	6517054	387	54	361194	1.0755	0.14109	UHRF2
ENSG00000215066	9	6457618	6480375	83	17	361194	1.3125	0.094684	C9orf38
ENSG00000178445	9	6522464	6655650	820	91	361193	-0.31456	0.62345	GLDC
ENSG00000107077	9	6710863	7185648	2784	151	361194	-0.91172	0.81904	KDM4C
ENSG00000137038	9	7786490	7898380	552	66	361194	0.55328	0.29003	TMEM261
ENSG00000153707	9	8304246	10622723	13485	570	361194	-0.94073	0.82658	PTPRD
ENSG00000107165	9	12675439	12720290	193	22	361194	-1.0692	0.85752	TYRP1
ENSG00000153714	9	12765020	12832130	282	51	361194	-0.18039	0.57158	LURAP1L
ENSG00000107186	9	13095703	13289589	579	83	361194	1.7984	0.036055	MPDZ
ENSG00000147862	9	14071842	14408982	1179	177	361194	-0.36022	0.64066	NFIB
ENSG00000175893	9	14601069	14703469	538	53	361194	1.8721	0.030594	ZDHHC21
ENSG00000147869	9	14709722	14732715	149	32	361194	2.7604	0.0028862	CER1
ENSG00000164946	9	14724664	14920993	1014	107	361194	1.2796	0.10035	FREM1
ENSG00000155158	9	15153620	15317358	739	95	361194	-0.38363	0.64937	TTC39B
ENSG00000164975	9	15412702	15475951	215	45	361194	-0.91445	0.81976	SNAPC3
ENSG00000164985	9	15454064	15521017	262	35	361194	-1.9086	0.97184	PSIP1
ENSG00000164989	9	15542895	16071661	2225	41	361194	-1.1508	0.87509	CCDC171
ENSG00000205549	9	16193933	16286311	506	70	361194	0.84878	0.198	C9orf92
ENSG00000173068	9	16399501	16880841	1797	140	361194	0.54161	0.29404	BNC2
ENSG00000044459	9	17124980	17513921	1902	46	361194	0.092928	0.46298	CNTLN
ENSG00000107295	9	17569080	17807127	1399	84	361194	-0.62255	0.73321	SH3GL2
ENSG00000178031	9	18463892	18920948	2463	202	361194	1.3595	0.086989	ADAMTSL1
ENSG00000155875	9	18917656	19043251	734	49	361194	0.29538	0.38385	FAM154A
ENSG00000155876	9	19039372	19061019	123	19	361194	0.22412	0.41133	RRAGA
ENSG00000147874	9	19043141	19113117	432	29	361194	-0.10142	0.54039	HAUS6
ENSG00000147872	9	19098373	19159288	300	51	361194	0.36845	0.35627	PLIN2
ENSG00000137145	9	19220433	19384139	590	39	361194	0.17503	0.43053	DENND4C
ENSG00000137154	9	19365713	19390252	69	14	361194	-0.67599	0.75048	RPS6
ENSG00000177076	9	19398925	19462018	258	38	361194	-0.61066	0.72929	ACER2
ENSG00000155886	9	19497450	19796926	1141	110	361194	-0.87419	0.80899	SLC24A2
ENSG00000171843	9	20331663	20632542	824	108	361194	2.3213	0.010135	MLLT3
ENSG00000188352	9	20648308	21005954	1379	80	361194	4.0916	2.1417e-05	FOCAD
ENSG00000188921	9	20985306	21041635	202	38	361194	2.7933	0.0026088	PTPLAD2
ENSG00000171855	9	21067104	21087943	94	24	361194	0.43577	0.3315	IFNB1
