GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000205213	11	27377508	27504322	368	54	361194	8.1016	2.7117e-16	LGR4
ENSG00000148943	11	27506123	27538320	94	23	361194	5.5536	1.3989e-08	LIN7C
ENSG00000176697	11	27666440	27753605	250	49	361194	5.9686	1.1967e-09	BDNF
ENSG00000121621	11	28032167	28139855	279	36	361194	0.92755	0.17682	KIF18A
ENSG00000169519	11	28119795	28365054	620	50	361194	1.0151	0.15503	METTL15
ENSG00000182255	11	30021288	30048570	105	20	361194	0.27783	0.39057	KCNA4
ENSG00000131808	11	30242563	30266808	78	11	361194	0.62477	0.26606	FSHB
ENSG00000152219	11	30334598	30369774	148	23	361194	4.0535	2.5225e-05	ARL14EP
ENSG00000066382	11	30396040	30618419	793	64	361194	2.502	0.0061747	MPPED2
ENSG00000170959	11	30841916	31401357	1158	84	361194	1.1984	0.11537	DCDC1
ENSG00000170946	11	31381387	31463396	225	37	361194	-0.49888	0.69107	DNAJC24
ENSG00000148950	11	31443948	31541192	228	31	361194	-0.41627	0.66139	IMMP1L
ENSG00000109911	11	31521297	31815546	602	55	361194	-0.80851	0.7906	ELP4
ENSG00000007372	11	31796340	31849509	123	35	361194	-0.051626	0.52059	PAX6
ENSG00000049449	11	31823939	32137301	997	119	361194	3.0444	0.0011658	RCN1
ENSG00000184937	11	32399321	32467176	407	29	361194	0.082416	0.46716	WT1
ENSG00000149100	11	32595344	32637808	190	28	361194	0.70069	0.24175	EIF3M
ENSG00000186714	11	32613792	32826204	756	40	361194	0.2473	0.40234	CCDC73
ENSG00000135378	11	32841489	32889669	177	23	361194	0.28791	0.38671	PRRG4
ENSG00000060749	11	32904724	33024862	317	29	361194	-0.54865	0.70838	QSER1
ENSG00000121690	11	33027410	33065128	211	14	361194	2.346	0.0094879	DEPDC7
ENSG00000176148	11	33050963	33137489	423	29	361194	2.4515	0.0071138	TCP11L1
ENSG00000176102	11	33088734	33193917	302	36	361194	1.9291	0.026861	CSTF3
ENSG00000110422	11	33268218	33388569	310	28	361194	1.1161	0.13218	HIPK3
ENSG00000110427	11	33553618	33705648	587	61	361194	-0.87559	0.80937	KIAA1549L
ENSG00000205177	11	33709807	33732347	104	29	361193	0.34939	0.3634	C11orf91
ENSG00000085063	11	33709807	33767991	234	46	361194	0.69899	0.24228	CD59
ENSG00000110429	11	33752485	33806089	210	30	361194	0.98099	0.1633	FBXO3
ENSG00000135363	11	33870122	33923836	173	36	361194	-0.3033	0.61917	LMO2
ENSG00000184566	11	33892189	33913338	63	17	361193	0.54941	0.29136	AC132216.1
ENSG00000135387	11	34063230	34132703	302	20	361194	-0.023659	0.50944	CAPRIN1
ENSG00000135372	11	34117149	34179217	195	22	361194	0.13568	0.44604	NAT10
ENSG00000166016	11	34162535	34389555	914	155	361194	-0.70126	0.75843	ABTB2
ENSG00000121691	11	34450472	34503609	198	31	361194	0.414	0.33944	CAT
ENSG00000135374	11	34490340	34545352	258	28	361194	1.2115	0.11284	ELF5
ENSG00000135373	11	34632640	34692604	183	62	361194	3.2189	0.00064344	EHF
ENSG00000149089	11	34864641	34948046	429	22	361194	1.9472	0.025757	APIP
ENSG00000110435	11	34927376	35052138	538	32	361194	2.343	0.0095639	PDHX
ENSG00000269766	11	35140091	35160215	100	16	361194	2.9977	0.00136	AL356215.1
ENSG00000026508	11	35150417	35263949	523	77	361194	3.846	6.002e-05	CD44
ENSG00000110436	11	35262753	35451610	664	54	361194	1.1748	0.12005	SLC1A2
ENSG00000149090	11	35443370	35561848	487	61	361194	-0.8742	0.809	PAMR1
ENSG00000179431	11	35629735	35652419	78	18	361194	-0.038667	0.51542	FJX1
ENSG00000166326	11	35674353	35839775	383	54	361194	1.563	0.059027	TRIM44
ENSG00000179241	11	35955531	36263686	1367	137	361194	2.3674	0.0089565	LDLRAD3
ENSG00000110442	11	36285051	36320999	226	30	361194	-1.4112	0.9209	COMMD9
ENSG00000135362	11	36307838	36496754	972	107	361194	-0.95403	0.82996	PRR5L
ENSG00000175104	11	36498577	36541822	129	30	361194	-1.6213	0.94752	TRAF6
ENSG00000166349	11	36522259	36624706	334	37	361194	-0.35988	0.64053	RAG1
ENSG00000175097	11	36587124	36629829	169	22	361194	-0.17961	0.57127	RAG2
ENSG00000166352	11	36606051	36704823	511	21	361194	-0.1255	0.54994	C11orf74
ENSG00000148948	11	40125753	41491323	5305	279	361194	0.73025	0.23262	LRRC4C
ENSG00000166181	11	43323513	43376079	157	45	361194	2.1727	0.0149	API5
ENSG00000052841	11	43370482	43526483	550	59	361194	2.0803	0.018751	TTC17
ENSG00000149084	11	43567986	43888167	1195	62	361194	-1.0573	0.85481	HSD17B12
ENSG00000166199	11	43892361	43951816	302	37	361194	-0.71192	0.76174	ALKBH3
ENSG00000187479	11	43936892	43975888	191	61	361194	0.70643	0.23996	C11orf96
ENSG00000205126	11	44059531	44091527	180	34	361194	-1.2117	0.88719	ACCSL
ENSG00000110455	11	44077475	44115772	194	42	361194	-1.7765	0.96218	ACCS
ENSG00000151348	11	44107099	44276979	495	74	361194	-1.2977	0.90281	EXT2
ENSG00000052850	11	44271994	44341716	281	64	361194	-0.18333	0.57273	ALX4
ENSG00000085117	11	44575977	44651913	341	64	361194	1.1958	0.11589	CD82
ENSG00000157570	11	44738015	44963972	884	110	361194	0.38508	0.35009	TSPAN18
ENSG00000175274	11	44897454	44982840	326	65	361194	0.63671	0.26216	TP53I11
ENSG00000019485	11	45105564	45257734	416	59	361194	0.44685	0.32749	PRDM11
ENSG00000019505	11	45251852	45317870	212	43	361194	1.3653	0.08608	SYT13
ENSG00000175264	11	45660427	45697172	119	32	361194	2.1519	0.015702	CHST1
ENSG00000205106	11	45782983	45803909	99	22	361194	0.74969	0.22672	CTD-2210P24.4
ENSG00000181830	11	45815623	45844566	109	29	361194	-0.097919	0.539	SLC35C1
ENSG00000121671	11	45858669	45914798	166	33	361194	0.78097	0.21741	CRY2
ENSG00000121653	11	45897202	45938016	105	43	361194	0.77772	0.21837	MAPK8IP1
ENSG00000234776	11	45918085	45938833	44	19	361194	0.69888	0.24231	C11orf94
ENSG00000121680	11	45921220	45950363	69	28	361194	0.85889	0.1952	PEX16
ENSG00000165905	11	45933172	45960647	58	29	361194	2.0965	0.018018	GYLTL1B
ENSG00000135365	11	45940871	46152985	457	76	361194	3.0139	0.0012897	PHF21A
ENSG00000157613	11	46289212	46352972	188	41	361194	5.8046	3.2267e-09	CREB3L1
ENSG00000149091	11	46344455	46412104	190	47	361194	6.7754	6.2012e-12	DGKZ
ENSG00000110492	11	46392306	46415375	53	21	361194	6.6184	1.8157e-11	MDK
ENSG00000180720	11	46396640	46418107	46	26	361194	6.7956	5.3923e-12	CHRM4
ENSG00000110497	11	46407964	46625675	459	51	361194	6.9588	1.7158e-12	AMBRA1
ENSG00000180423	11	46614411	46649459	71	23	361193	6.8807	2.9789e-12	HARBI1
ENSG00000175224	11	46628826	46706368	170	39	361194	7.4406	5.0127e-14	ATG13
ENSG00000175220	11	46688630	46732165	131	39	361194	6.1094	5e-10	ARHGAP1
ENSG00000175213	11	46712368	46737462	73	24	361194	7.891	1.4988e-15	ZNF408
ENSG00000180210	11	46730730	46771056	129	25	361194	7.525	2.6368e-14	F2
ENSG00000175216	11	46754598	46877847	270	34	361194	7.5564	2.0721e-14	CKAP5
ENSG00000134569	11	46868419	46950193	169	38	361194	7.3101	1.335e-13	LRP4
ENSG00000149179	11	46948240	47195936	474	61	361194	7.2548	2.012e-13	C11orf49
ENSG00000149182	11	47175848	47208676	105	31	361194	6.1094	5e-10	ARFGAP2
ENSG00000165912	11	47189076	47217994	83	28	361194	7.4861	3.5472e-14	PACSIN3
ENSG00000134574	11	47226493	47270767	119	24	361194	7.1942	3.1403e-13	DDB2
ENSG00000134575	11	47250853	47280457	112	18	361194	6.214	2.5821e-10	ACP2
ENSG00000025434	11	47259851	47300396	154	24	361194	6.1029	5.2096e-10	NR1H3
ENSG00000110514	11	47280712	47361582	291	27	361194	5.6586	7.6295e-09	MADD
ENSG00000134571	11	47342957	47384253	166	36	361194	4.8532	6.0751e-07	MYBPC3
ENSG00000066336	11	47366411	47410127	176	34	361194	2.7805	0.002714	SPI1
ENSG00000165915	11	47418683	47448047	104	21	361194	2.0981	0.017947	SLC39A13
ENSG00000165916	11	47430320	47457993	98	17	361194	2.2878	0.011073	PSMC3
ENSG00000165917	11	47449308	47480730	111	23	361194	3.1573	0.00079614	RAPSN
ENSG00000149187	11	47477496	47597121	371	25	361194	2.6864	0.0036114	CELF1
ENSG00000213619	11	47576888	47616114	111	17	361194	2.3356	0.009757	NDUFS3
ENSG00000110536	11	47576982	47605013	73	13	361194	2.0952	0.018078	PTPMT1
ENSG00000123444	11	47583749	47610567	76	16	361194	2.547	0.005433	KBTBD4
ENSG00000231880	11	47589277	47609823	52	15	361194	2.8623	0.002103	KBTBD4
ENSG00000196666	11	47598198	47620746	61	16	361194	3.1048	0.00095207	FAM180B
ENSG00000172247	11	47601216	47626211	82	17	361194	2.7965	0.0025827	C1QTNF4
ENSG00000109919	11	47628867	47674175	141	19	361194	2.0603	0.019686	MTCH2
ENSG00000165923	11	47671143	47746941	263	23	361194	2.506	0.0061044	AGBL2
ENSG00000109920	11	47728072	47798995	294	22	361194	2.4231	0.0076945	FNBP4
ENSG00000030066	11	47789639	47880107	345	24	361194	2.4144	0.0078815	NUP160
ENSG00000149177	11	47992113	48199670	430	46	361194	4.0688	2.3626e-05	PTPRJ
ENSG00000175619	11	48228344	48249314	72	15	361194	3.8249	6.5416e-05	OR4B1
ENSG00000172208	11	48256608	48277622	74	18	361194	3.947	3.9568e-05	OR4X2
ENSG00000176567	11	48275413	48296330	63	17	361194	3.8943	4.9234e-05	OR4X1
ENSG00000176555	11	48317775	48338704	111	11	361194	4.0563	2.4933e-05	OR4S1
ENSG00000176547	11	48336472	48357507	66	10	361194	3.9743	3.5293e-05	OR4C3
ENSG00000176540	11	48377037	48398017	26	10	361194	4.8587	5.9067e-07	OR4C5
ENSG00000237388	11	48500269	48521332	54	14	361194	3.6859	0.00011396	OR4A47
ENSG00000182053	11	49040504	49069579	69	18	361194	3.5572	0.00018743	TRIM49B
ENSG00000214891	11	49065266	49090664	77	12	361194	3.0544	0.0011274	TRIM64C
ENSG00000086205	11	49158187	49240222	298	18	361194	3.6404	0.00013609	FOLH1
ENSG00000258817	11	49963943	49984971	66	16	361194	4.3519	6.7488e-06	OR4C13
ENSG00000221954	11	49993009	50014071	66	14	361194	4.0608	2.4454e-05	OR4C12
ENSG00000221840	11	51401378	51422448	138	16	361194	2.7292	0.0031741	OR4A5
ENSG00000185926	11	51505282	51526211	109	15	361194	2.7977	0.0025732	OR4C46
ENSG00000150244	11	55019658	55048595	170	19	361194	2.4298	0.0075528	TRIM48
ENSG00000181961	11	55100627	55121707	102	17	361193	2.7055	0.0034098	OR4A16
ENSG00000181958	11	55125360	55146394	121	16	361194	2.1403	0.016167	OR4A15
ENSG00000181939	11	55311783	55332895	170	12	361194	1.978	0.023962	OR4C15
ENSG00000181935	11	55329604	55350536	183	17	361194	2.2959	0.01084	OR4C16
ENSG00000172188	11	55360830	55381874	124	6	361192	2.1563	0.015532	OR4C11
ENSG00000181927	11	55395834	55416772	38	10	361193	2.2624	0.011836	OR4P4
ENSG00000174982	11	55408380	55429315	47	9	361193	2.3857	0.0085235	OR4S2
ENSG00000181903	11	55422614	55443671	45	10	361194	2.3052	0.010578	OR4C6
ENSG00000198877	11	55530914	55551858	112	10	361194	2.6647	0.0038524	OR5D13
ENSG00000186113	11	55553032	55573976	86	16	361194	3.4102	0.00032454	OR5D14
ENSG00000186117	11	55568854	55589952	85	14	361194	3.0105	0.001304	OR5L1
ENSG00000186119	11	55577086	55598073	86	14	361194	2.9333	0.001677	OR5D18
ENSG00000205030	11	55584695	55605630	75	17	361194	3.1123	0.0009282	OR5L2
ENSG00000205029	11	55596228	55617214	73	15	361194	2.7363	0.0031065	OR5D16
ENSG00000124900	11	55640773	55669286	144	9	361194	2.3369	0.0097217	TRIM51
ENSG00000187612	11	55671126	55692058	181	7	361194	2.2765	0.011407	OR5W2
ENSG00000167825	11	55692932	55713876	152	6	361194	2.1618	0.015315	OR5I1
ENSG00000174970	11	55724975	55745990	191	6	361194	2.1531	0.015654	OR10AG1
ENSG00000149133	11	55751157	55772101	186	10	361194	2.4669	0.0068148	OR5F1
ENSG00000181785	11	55787895	55808869	207	8	361194	2.3473	0.0094549	OR5AS1
ENSG00000172154	11	55850753	55871762	180	8	361194	2.5593	0.0052448	OR8I2
ENSG00000181767	11	55862519	55883457	171	7	361194	2.4706	0.0067447	OR8H2
ENSG00000181761	11	55879849	55900787	155	6	361194	2.2338	0.012748	OR8H3
ENSG00000167822	11	55894247	55915194	94	10	361194	2.3691	0.0089158	OR8J3
ENSG00000181752	11	55916870	55937793	62	11	361194	2.6577	0.003934	OR8K5
ENSG00000174957	11	55934094	55955032	73	13	361194	2.6564	0.003949	OR5J2
ENSG00000181718	11	55989490	56010737	76	9	361194	2.5178	0.0059048	OR5T2
ENSG00000172489	11	56009676	56030698	75	10	361194	2.7421	0.0030526	OR5T3
ENSG00000181698	11	56033029	56054146	73	13	361194	2.7789	0.0027274	OR5T1
ENSG00000181693	11	56047529	56068566	75	13	361194	2.4722	0.0067143	OR8H1
ENSG00000181689	11	56075783	56096721	83	9	361194	2.674	0.0037477	OR8K3
ENSG00000150261	11	56103421	56124507	75	10	361194	2.7798	0.0027193	OR8K1
ENSG00000172487	11	56117691	56138764	92	12	361194	2.9548	0.0015641	OR8J1
ENSG00000172199	11	56133100	56154029	85	13	361194	2.5841	0.0048818	OR8U1
ENSG00000174942	11	56174734	56195708	100	12	361194	2.056	0.019891	OR5R1
ENSG00000150269	11	56219945	56240877	88	14	361194	3.1689	0.00076501	OR5M9
ENSG00000174937	11	56226964	56248014	90	14	361194	3.3571	0.00039379	OR5M3
ENSG00000181371	11	56247825	56268871	89	14	361193	3.166	0.00077262	OR5M8
ENSG00000255223	11	56299746	56320757	91	19	361194	4.1436	1.7092e-05	OR5M11
ENSG00000254834	11	56334212	56355263	74	10	361194	3.1429	0.0008365	OR5M10
ENSG00000255012	11	56370031	56390978	70	17	361194	4.2284	1.1769e-05	OR5M1
ENSG00000172464	11	56398942	56419947	84	18	361194	4.1419	1.7224e-05	OR5AP2
ENSG00000172459	11	56421138	56442163	82	16	361194	3.4133	0.00032096	OR5AR1
ENSG00000174914	11	56457864	56478781	73	17	361194	3.81	6.9494e-05	OR9G1
ENSG00000172457	11	56500303	56521287	89	22	361194	3.4157	0.00031814	OR9G4
ENSG00000181273	11	56746347	56767342	87	25	361194	2.3746	0.008785	OR5AK2
ENSG00000183908	11	56939221	56969191	110	21	361194	3.525	0.00021171	LRRC55
ENSG00000134817	11	56991051	57014709	75	27	361194	4.5454	2.7417e-06	APLNR
ENSG00000149115	11	57057112	57102426	181	27	361194	3.893	4.9509e-05	TNKS1BP1
ENSG00000149136	11	57083459	57113351	105	20	361194	4.5435	2.7667e-06	SSRP1
ENSG00000109991	11	57095848	57148073	172	31	361194	4.8633	5.7733e-07	P2RX3
ENSG00000156575	11	57134242	57158623	64	23	361194	3.4603	0.00026975	PRG3
ENSG00000186652	11	57144267	57168130	56	18	361194	1.9305	0.026773	PRG2
ENSG00000254979	11	57144838	57201532	157	43	361194	2.8991	0.0018715	RP11-872D17.8
ENSG00000134802	11	57164427	57205053	119	35	361194	2.8459	0.0022146	SLC43A3
ENSG00000186907	11	57218022	57255007	61	35	361194	1.6449	0.049991	RTN4RL2
ENSG00000149150	11	57242007	57293259	107	31	361194	1.7512	0.039958	SLC43A1
ENSG00000134809	11	57285936	57308276	68	21	361194	1.7442	0.040562	TIMM10
ENSG00000214872	11	57298979	57328108	110	21	361194	1.6232	0.052271	SMTNL1
ENSG00000156587	11	57309129	57345757	123	21	361194	2.0088	0.022278	UBE2L6
ENSG00000149131	11	57354860	57392326	114	23	361194	2.7044	0.0034212	SERPING1
ENSG00000166793	11	57402560	57427417	50	24	361194	0.98438	0.16246	YPEL4
ENSG00000172409	11	57406465	57439340	69	25	361194	0.59768	0.27503	CLP1
ENSG00000156599	11	57425219	57478659	128	32	361194	1.137	0.12777	ZDHHC5
ENSG00000156603	11	57461186	57489693	88	23	361194	1.3611	0.086747	MED19
ENSG00000213593	11	57470072	57518445	134	30	361194	1.1721	0.12058	TMX2
ENSG00000254462	11	57470077	57569058	279	32	361194	1.3857	0.08292	TMX2-CTNND1
ENSG00000211450	11	57498825	57520986	54	26	361194	0.32322	0.37326	C11orf31
ENSG00000254732	11	57499635	57570715	193	38	361194	1.3842	0.083149	RP11-691N7.6
ENSG00000233436	11	57500986	57529253	77	25	361194	0.29686	0.38329	BTBD18
ENSG00000198561	11	57510715	57597018	205	41	361194	1.6784	0.046634	CTNND1
ENSG00000186509	11	57781353	57959088	800	44	361194	2.4076	0.0080281	OR9Q1
ENSG00000172381	11	57788402	57809403	114	17	361194	0.85394	0.19657	OR6Q1
ENSG00000172377	11	57875972	57896916	85	15	361194	1.6279	0.051774	OR9I1
ENSG00000186513	11	57947906	57968990	79	17	361194	3.0305	0.0012207	OR9Q2
ENSG00000197887	11	57960674	57981653	102	17	361194	2.8649	0.0020854	OR1S2
ENSG00000172774	11	57972217	57993195	118	18	361193	3.1666	0.00077125	OR1S1
ENSG00000180475	11	57985354	58006390	120	20	361193	3.2932	0.00049533	OR10Q1
ENSG00000172772	11	58024264	58045732	118	15	361194	3.0687	0.0010751	OR10W1
ENSG00000197786	11	58115597	58136542	63	14	361194	2.9202	0.0017492	OR5B17
ENSG00000172769	11	58159937	58180882	147	9	361194	3.0221	0.0012553	OR5B3
ENSG00000172365	11	58179738	58200786	129	9	361194	3.5404	0.00019975	OR5B2
ENSG00000172362	11	58196593	58217646	98	13	361194	3.6774	0.00011782	OR5B12
ENSG00000198283	11	58264648	58285578	42	19	361194	3.6669	0.00012275	OR5B21
ENSG00000110031	11	58284344	58355693	193	41	361194	4.0417	2.6531e-05	LPXN
ENSG00000186660	11	58336584	58398515	200	37	361194	4.1464	1.689e-05	ZFP91
ENSG00000255073	11	58336645	58402112	210	38	361194	4.1385	1.7479e-05	ZFP91-CNTF
ENSG00000269570	11	58368589	58388759	79	21	361194	4.5707	2.4302e-06	AP001350.1
ENSG00000242689	11	58380146	58403198	70	17	361194	4.2525	1.0569e-05	CNTF
ENSG00000149124	11	58397899	58509447	456	50	361194	4.5884	2.2334e-06	GLYAT
ENSG00000156689	11	58591542	58681688	354	39	361194	2.8289	0.0023352	GLYATL2
ENSG00000166840	11	58662871	58821000	670	34	361194	1.9786	0.023928	GLYATL1
ENSG00000224130	11	58662897	58686071	93	19	361194	2.3753	0.008767	AP001652.1
ENSG00000189057	11	58864658	58904883	126	28	361194	2.3848	0.0085433	FAM111B
ENSG00000166801	11	58900221	58932512	163	17	361194	2.0929	0.01818	FAM111A
ENSG00000110042	11	58928903	58986060	208	31	361194	2.6592	0.0039164	DTX4
ENSG00000197629	11	58965983	58990424	88	21	361194	2.6919	0.0035527	MPEG1
ENSG00000176495	11	59121885	59142921	69	10	361194	0.13122	0.4478	OR5AN1
ENSG00000172324	11	59179416	59200449	65	12	361194	0.38761	0.34915	OR5A2
ENSG00000172320	11	59200617	59221667	87	16	361194	1.1779	0.11942	OR5A1
ENSG00000166884	11	59214411	59235464	121	16	361194	1.4063	0.079815	OR4D6
ENSG00000254466	11	59234846	59255869	87	21	361194	1.1416	0.12682	OR4D10
ENSG00000176200	11	59261049	59281984	71	14	361194	0.72958	0.23282	OR4D11
ENSG00000172742	11	59272386	59293330	69	15	361194	1.0977	0.13618	OR4D9
ENSG00000110048	11	59331871	59393617	232	29	361194	1.5289	0.063142	OSBP
ENSG00000166889	11	59394189	59446453	167	29	361194	1.9941	0.023069	PATL1
ENSG00000172289	11	59470296	59491337	111	16	361194	2.4345	0.0074571	OR10V1
ENSG00000166900	11	59470929	59583354	551	20	361194	1.7612	0.039105	STX3
ENSG00000166902	11	59563608	59588345	103	19	361194	2.8921	0.0019134	MRPL16
ENSG00000134812	11	59586741	59622974	129	30	361194	2.4537	0.0070704	GIF
ENSG00000134827	11	59610273	59644048	98	32	361194	2.376	0.0087497	TCN1
ENSG00000214788	11	59695928	59722807	58	37	361194	3.8165	6.7685e-05	OOSP1
ENSG00000149507	11	59797748	59825517	105	32	361194	4.7568	9.8319e-07	OOSP2
ENSG00000149516	11	59814060	59848601	137	23	361194	5.458	2.4073e-08	MS4A3
ENSG00000149534	11	59845734	59873444	129	25	361194	6.3977	7.8885e-11	MS4A2
ENSG00000110077	11	59929081	59962139	110	31	361194	6.1094	5e-10	MS4A6A
ENSG00000214787	11	59958726	60020561	246	31	361194	6.1094	5e-10	MS4A4E
ENSG00000110079	11	60038014	60086445	178	33	361194	6.4044	7.5466e-11	MS4A4A
ENSG00000166926	11	60092304	60174069	318	47	361194	4.6363	1.7732e-06	MS4A6E
ENSG00000166927	11	60135955	60173424	97	33	361194	1.5661	0.058665	MS4A7
ENSG00000166928	11	60136003	60195161	186	41	361194	2.1707	0.014979	MS4A14
ENSG00000166930	11	60187062	60232687	208	36	361194	1.3356	0.090839	MS4A5
ENSG00000156738	11	60213225	60248233	126	29	361194	1.3447	0.089368	MS4A1
ENSG00000071203	11	60250251	60284903	165	30	361194	1.1907	0.11688	MS4A12
ENSG00000204979	11	60272886	60320194	201	29	361194	0.061112	0.47563	MS4A13
ENSG00000166959	11	60457047	60493284	89	31	361194	-0.0088691	0.50354	MS4A8
ENSG00000214782	11	60486789	60521685	140	31	361194	-0.29296	0.61522	MS4A18
ENSG00000166961	11	60514426	60554205	134	54	361193	-0.55706	0.71126	MS4A15
ENSG00000172689	11	60542821	60578778	167	34	361194	-1.2484	0.89406	MS4A10
ENSG00000110104	11	60599544	60628554	143	34	361194	-1.5046	0.93379	CCDC86
ENSG00000183134	11	60608413	60633444	143	33	361194	-1.1072	0.8659	PTGDR2
ENSG00000149506	11	60625035	60653166	107	26	361194	-0.92729	0.82311	ZP1
ENSG00000110107	11	60648202	60684060	95	17	361194	-0.39985	0.65536	PRPF19
ENSG00000110108	11	60671346	60700915	96	18	361194	-0.59921	0.72549	TMEM109
ENSG00000006118	11	60681935	60714631	125	21	361194	-0.64246	0.73971	TMEM132A
ENSG00000110446	11	60694556	60730002	160	30	361194	-1.4184	0.92197	SLC15A3
ENSG00000013725	11	60729115	60797849	300	49	361194	-1.3464	0.91092	CD6
ENSG00000110448	11	60859867	60905324	211	38	361194	0.42294	0.33617	CD5
ENSG00000167987	11	60887728	60939089	188	32	361194	1.412	0.078973	VPS37C
ENSG00000229859	11	60960779	60990570	35	5	361193	1.9692	0.024467	PGA3
ENSG00000229183	11	60979688	61028929	72	28	361194	3.0504	0.0011427	PGA4
ENSG00000256713	11	60998514	61028920	71	28	361194	3.0509	0.0011406	PGA5
ENSG00000167992	11	61015762	61072896	138	32	361194	3.1438	0.00083381	VWCE
ENSG00000167986	11	61056923	61120068	124	32	361194	2.7746	0.0027638	DDB1
ENSG00000149476	11	61090682	61130767	67	19	361194	2.5573	0.0052748	DAK
ENSG00000162144	11	61106217	61139771	45	13	361194	2.6334	0.0042267	CYB561A3
ENSG00000149483	11	61119473	61146981	32	8	361194	2.5979	0.0046898	TMEM138
ENSG00000187049	11	61149159	61176335	42	19	361194	2.0751	0.018987	TMEM216
ENSG00000149532	11	61160121	61207503	90	25	361194	1.4299	0.07638	CPSF7
ENSG00000256591	11	61186692	61263294	204	32	361194	0.82783	0.20388	RP11-286N22.8
ENSG00000167985	11	61187514	61225001	78	23	361194	0.97636	0.16444	SDHAF2
ENSG00000162148	11	61238592	61268403	129	18	361194	0.19735	0.42178	PPP1R32
ENSG00000204950	11	61266272	61288482	88	15	361194	0.84165	0.19999	LRRC10B
ENSG00000011347	11	61272785	61358620	219	34	361194	1.0133	0.15545	SYT7
ENSG00000134780	11	61437905	61524473	274	36	361194	0.59043	0.27745	DAGLA
ENSG00000124920	11	61510114	61565990	144	38	361194	3.6261	0.00014388	MYRF
ENSG00000134825	11	61525973	61570274	106	31	361193	4.2485	1.0761e-05	TMEM258
ENSG00000168496	11	61550109	61574716	52	14	361194	4.5708	2.4289e-06	FEN1
ENSG00000134824	11	61550452	61644826	301	33	361194	4.6439	1.7096e-06	FADS2
ENSG00000149485	11	61557099	61606790	126	20	361194	4.8882	5.0874e-07	FADS1
ENSG00000221968	11	61630991	61669523	87	29	361194	1.4658	0.071346	FADS3
ENSG00000167994	11	61654773	61697741	136	41	361194	1.6775	0.046723	RAB3IL1
ENSG00000167995	11	61707293	61742987	113	31	361194	-0.46148	0.67777	BEST1
ENSG00000167996	11	61717190	61745132	96	26	361194	-0.35257	0.6378	FTH1
ENSG00000269089	11	61725453	61746755	70	20	361194	-1.1025	0.86487	AP003733.1
ENSG00000149503	11	61881445	61930635	181	32	361194	2.4946	0.0063046	INCENP
ENSG00000168515	11	61947688	61971011	121	15	361194	3.1318	0.00086879	SCGB1D1
ENSG00000124939	11	61966140	61991408	123	22	361194	2.0104	0.022193	SCGB2A1
ENSG00000124935	11	61999682	62022280	74	21	361194	2.2793	0.011325	SCGB1D2
ENSG00000110484	11	62027627	62050628	79	12	361194	1.543	0.061421	SCGB2A2
ENSG00000197745	11	62053754	62076536	112	11	361194	-0.091117	0.5363	SCGB1D4
ENSG00000162174	11	62094920	62170882	268	21	361194	1.5164	0.064714	ASRGL1
ENSG00000149021	11	62162575	62200667	186	36	361193	3.7501	8.8398e-05	SCGB1A1
ENSG00000124942	11	62191016	62333707	476	87	361193	6.491	4.2637e-11	AHNAK
ENSG00000254772	11	62317073	62352401	91	18	361194	4.8169	7.2914e-07	EEF1G
ENSG00000255508	11	62317075	62369003	128	26	361194	4.7603	9.6661e-07	MIR3654
ENSG00000149016	11	62332517	62369649	88	24	361194	4.5654	2.4925e-06	TUT1
ENSG00000149480	11	62350686	62379312	76	19	361194	4.5995	2.1178e-06	MTA2
ENSG00000149499	11	62359690	62390237	89	24	361194	5.1903	1.05e-07	EML3
ENSG00000149489	11	62369194	62392592	69	21	361194	4.6238	1.8842e-06	ROM1
ENSG00000149541	11	62372768	62399647	72	28	361194	4.5929	2.1861e-06	B3GAT3
ENSG00000089597	11	62382298	62424104	96	37	361194	3.9756	3.5101e-05	GANAB
ENSG00000185085	11	62404320	62430774	75	28	361194	3.648	0.00013213	INTS5
ENSG00000255432	11	62407166	62442650	101	28	361194	3.8885	5.0441e-05	RP11-831H9.11
ENSG00000162194	11	62420287	62449727	84	24	361194	3.8861	5.0936e-05	C11orf48
ENSG00000214756	11	62422781	62445968	71	20	361194	3.8096	6.9587e-05	METTL12
ENSG00000204922	11	62427745	62451159	65	22	361194	3.8827	5.1654e-05	C11orf83
ENSG00000162191	11	62433970	62456567	50	19	361194	4.2158	1.2444e-05	UBXN1
ENSG00000177363	11	62443874	62467371	47	28	361194	2.6513	0.0040088	LRRN4CL
ENSG00000168000	11	62447747	62487317	82	37	361194	2.8881	0.0019381	BSCL2
ENSG00000234857	11	62447747	62504856	129	37	361194	1.9881	0.023401	HNRNPUL2-BSCL2
ENSG00000162188	11	62465130	62486673	47	26	361194	3.1461	0.00082733	GNG3
ENSG00000214753	11	62470102	62504821	86	25	361194	1.8461	0.03244	HNRNPUL2
ENSG00000162222	11	62485541	62517765	89	16	361194	0.84527	0.19898	TTC9C
ENSG00000185670	11	62505791	62531660	69	16	361194	1.2016	0.11477	ZBTB3
ENSG00000168002	11	62519016	62544182	66	16	361194	2.5702	0.0050822	POLR2G
ENSG00000162227	11	62528775	62564814	105	31	361194	2.3953	0.0083043	TAF6L
